customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,r_j_score,f_j_score,m_j_score,rfm_j_score,rfm_segment,rfm_j_segment,kmeans_cluster,kmeans_segment,HDBSCAN_cluster,HDBSCAN_segment
2254,3.0,5,2318.8900000000003,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2255,143.0,2,1458.6999999999998,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
2256,169.0,3,1461.0,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
2257,64.0,5,4193.32,3,3,1,331,2,3,2,232,3 big spenders,3 big spenders,7,4,-1,6 noise
2258,52.0,6,3881.78,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,3,3 good - recent
2259,161.0,4,2600.4900000000002,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,4,6,-1,6 noise
2260,17.0,6,5378.6,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2261,35.0,4,1465.16,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
2262,75.0,4,1502.68,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2263,35.0,5,3371.4799999999996,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
2264,153.0,6,2557.62,4,2,3,423,3,2,3,323,4 almost lost,4 almost lost,4,6,-1,6 noise
2265,95.0,3,1988.7599999999998,4,4,3,443,2,4,3,243,7 lost cheap customers,5 recent customers,1,7,-1,6 noise
2266,29.0,10,4169.83,2,1,1,211,1,1,2,112,2 loyal customers,2 loyal customers,7,4,-1,6 noise
2267,99.0,5,1799.9,4,3,3,433,2,3,4,234,4 almost lost,5 recent customers,8,8,0,5 lost customers
2268,35.0,8,4473.32,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2269,47.0,7,5404.639999999999,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
2270,129.0,5,5154.68,4,3,1,431,3,3,2,332,3 big spenders,3 big spenders,6,3,-1,6 noise
2271,177.0,1,1305.25,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
2272,104.0,6,3344.13,4,2,2,422,3,2,3,323,3 big spenders,4 almost lost,0,5,-1,6 noise
2273,26.0,10,2795.34,2,1,3,213,1,1,3,113,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2274,55.0,2,35.739999999999995,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
2275,121.0,6,5688.289999999999,4,2,1,421,3,2,1,321,3 big spenders,3 big spenders,6,3,-1,6 noise
2276,10.0,4,2304.7699999999995,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2277,36.0,4,2713.7200000000003,2,4,3,243,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
2278,34.0,4,279.77999999999986,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
2279,35.0,8,4008.7599999999993,2,1,2,212,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
2280,24.0,5,1702.5299999999997,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
2281,38.0,6,3626.7,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
2282,14.0,6,3131.5100000000007,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2283,30.0,7,4474.63,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2284,34.0,7,4735.67,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2285,39.0,7,1796.2899999999997,2,2,4,224,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
2286,49.0,5,2878.73,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
2287,159.0,2,273.70000000000005,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2288,29.0,6,4438.469999999999,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2289,59.0,4,2224.75,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
2290,72.0,5,4225.77,3,3,1,331,2,3,2,232,3 big spenders,3 big spenders,7,4,-1,6 noise
2291,107.0,1,198.22000000000003,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2292,45.0,7,4768.849999999999,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
2293,85.0,5,1410.5300000000004,3,3,4,334,2,3,4,234,4 almost lost,5 recent customers,8,8,-1,6 noise
2294,73.0,7,5050.259999999999,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
2295,17.0,4,3690.26,1,4,2,142,1,3,2,132,3 big spenders,3 big spenders,0,5,4,4 almost lost
2296,36.0,4,3592.5,2,4,2,242,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
2297,37.0,5,4274.88,2,3,1,231,1,3,2,132,3 big spenders,3 big spenders,7,4,2,1 best - most recent
2298,45.0,6,3140.01,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
2299,59.0,6,3142.7499999999995,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
2300,17.0,4,2812.1099999999997,1,4,2,142,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
2301,5.0,6,4704.92,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2302,53.0,3,2611.15,3,4,3,343,2,4,3,243,7 lost cheap customers,5 recent customers,4,6,4,4 almost lost
2303,144.0,2,969.6199999999999,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2304,3.0,7,4121.780000000001,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,-1,6 noise
2305,78.0,5,3135.3399999999997,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
2306,6.0,4,2513.7799999999997,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2307,81.0,11,3887.0700000000006,3,1,2,312,2,1,2,212,3 big spenders,2 loyal customers,0,5,-1,6 noise
2308,13.0,9,5077.97,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,-1,6 noise
2309,53.0,12,7161.99,3,1,1,311,2,1,1,211,3 big spenders,2 loyal customers,2,2,-1,6 noise
2310,15.0,6,4022.41,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
2311,66.0,5,4460.120000000001,3,3,1,331,2,3,2,232,3 big spenders,3 big spenders,7,4,-1,6 noise
2312,28.0,5,3280.61,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
2313,44.0,6,2842.4700000000003,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2314,48.0,3,2355.7599999999998,3,4,3,343,2,4,3,243,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
2315,152.0,5,600.7599999999998,4,3,4,434,3,3,4,334,4 almost lost,4 almost lost,3,9,-1,6 noise
2316,46.0,4,1437.54,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2317,53.0,5,2715.29,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
2318,16.0,7,3627.4799999999996,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
2319,9.0,4,4564.900000000001,1,4,1,141,1,3,2,132,3 big spenders,3 big spenders,7,4,1,2 best - high spend
2320,24.0,3,1690.96,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
2321,161.0,3,3183.5299999999997,4,4,2,442,3,4,3,343,3 big spenders,7 lost cheap customers,4,6,-1,6 noise
2322,67.0,4,2585.1499999999996,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,4,6,4,4 almost lost
2323,212.0,3,1959.79,4,4,3,443,4,4,3,443,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
2324,78.0,4,1322.2199999999998,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2325,121.0,5,2178.83,4,3,3,433,3,3,3,333,4 almost lost,4 almost lost,1,7,-1,6 noise
2326,112.0,1,309.80999999999995,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2327,224.0,3,2601.79,4,4,3,443,4,4,3,443,7 lost cheap customers,7 lost cheap customers,4,6,-1,6 noise
2328,151.0,1,356.5,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2329,8.0,5,2276.8999999999996,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2330,4.0,3,1203.34,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,-1,6 noise
2331,19.0,7,3707.24,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,-1,6 noise
2332,31.0,4,651.6399999999999,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
2333,92.0,4,2113.9000000000005,4,4,3,443,2,3,3,233,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
2334,69.0,3,1315.76,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2335,11.0,7,4112.98,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,-1,6 noise
2336,74.0,9,5853.82,3,1,1,311,2,1,1,211,3 big spenders,2 loyal customers,6,3,-1,6 noise
2337,172.0,3,398.42999999999995,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2338,23.0,7,3574.3100000000004,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
2339,11.0,8,3960.5600000000004,1,1,2,112,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
2340,5.0,9,4585.400000000001,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,1,2 best - high spend
2341,13.0,7,4952.23,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2342,65.0,2,1647.51,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2343,62.0,3,3275.6600000000003,3,4,2,342,2,4,3,243,3 big spenders,5 recent customers,4,6,4,4 almost lost
2344,47.0,6,2605.09,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
2345,0.0,4,4609.14,1,4,1,141,1,3,2,132,3 big spenders,3 big spenders,7,4,-1,6 noise
2346,162.0,5,3315.32,4,3,2,432,3,3,3,333,3 big spenders,4 almost lost,0,5,-1,6 noise
2347,87.0,9,5640.43,3,1,1,311,2,1,1,211,3 big spenders,2 loyal customers,6,3,-1,6 noise
2348,60.0,4,831.6700000000001,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
2349,54.0,5,2500.2599999999998,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,4,4 almost lost
2350,180.0,4,766.3199999999999,4,4,4,444,3,3,4,334,7 lost cheap customers,4 almost lost,3,9,-1,6 noise
2351,55.0,7,4068.23,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,3,3 good - recent
2352,36.0,1,1279.3999999999999,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
2353,81.0,10,4842.52,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,7,4,-1,6 noise
2354,36.0,5,3458.15,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
2355,70.0,5,4351.82,3,3,1,331,2,3,2,232,3 big spenders,3 big spenders,7,4,-1,6 noise
2356,146.0,4,2674.92,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,4,6,-1,6 noise
2357,40.0,4,2741.81,2,4,3,243,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
2358,3.0,11,3682.73,1,1,2,112,1,1,2,112,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
2359,82.0,8,2688.57,3,1,3,313,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
2360,27.0,6,4962.2,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2361,22.0,7,4178.450000000001,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
2362,45.0,3,959.32,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,0,5 lost customers
2363,58.0,6,3222.9900000000002,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
2364,43.0,5,4826.5,2,3,1,231,1,3,2,132,3 big spenders,3 big spenders,7,4,1,2 best - high spend
2365,1.0,5,2411.6299999999997,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2366,19.0,5,2554.42,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
2367,25.0,6,4188.120000000001,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
2368,74.0,6,4675.969999999999,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
2369,1.0,8,6854.59,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,2,2,-1,6 noise
2370,20.0,3,1902.53,2,4,3,243,1,4,4,144,5 recent customers,5 recent customers,1,7,0,5 lost customers
2371,93.0,5,2642.9500000000003,4,3,3,433,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
2372,0.0,9,3031.18,1,1,2,112,1,1,3,113,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2373,45.0,4,2381.7400000000002,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
2374,14.0,7,5300.04,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2375,43.0,7,5641.470000000001,2,2,1,221,1,2,1,121,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2376,11.0,3,1920.4299999999998,1,4,3,143,1,4,4,144,5 recent customers,5 recent customers,1,7,0,5 lost customers
2377,7.0,5,4707.549999999999,1,3,1,131,1,3,2,132,3 big spenders,3 big spenders,7,4,1,2 best - high spend
2378,10.0,5,2777.48,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
2379,3.0,11,8252.73,1,1,1,111,1,1,1,111,1 best customers,1 best customers,5,1,-1,6 noise
2380,42.0,6,4015.95,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
2381,29.0,7,2731.88,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2382,38.0,7,1301.4299999999998,2,2,4,224,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
2383,21.0,9,5876.070000000001,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,6,3,-1,6 noise
2384,59.0,6,3796.7000000000003,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
2385,31.0,8,4797.129999999999,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
2386,12.0,7,5453.86,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2387,182.0,2,147.82999999999996,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2388,113.0,7,5387.650000000001,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,6,3,-1,6 noise
2389,8.0,3,1030.19,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,-1,6 noise
2390,69.0,6,4636.58,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
2391,12.0,10,5862.450000000001,1,1,1,111,1,1,1,111,1 best customers,1 best customers,6,3,-1,6 noise
2392,26.0,5,1547.88,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
2393,122.0,2,192.9699999999999,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2394,90.0,1,745.94,4,4,4,444,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
2395,62.0,1,57.72999999999999,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
2396,0.0,4,2198.08,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2397,53.0,9,4002.32,3,1,2,312,2,1,2,212,3 big spenders,2 loyal customers,0,5,3,3 good - recent
2398,113.0,3,746.1999999999999,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2399,38.0,6,2724.93,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2400,19.0,8,5205.75,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2401,21.0,8,5804.28,2,1,1,211,1,2,1,121,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2402,78.0,3,788.2799999999999,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
2403,150.0,5,965.8499999999999,4,3,4,434,3,3,4,334,4 almost lost,4 almost lost,3,9,-1,6 noise
2404,187.0,5,2978.25,4,3,2,432,4,3,3,433,3 big spenders,4 almost lost,4,6,-1,6 noise
2405,45.0,5,1853.8600000000001,3,3,3,333,2,3,4,234,4 almost lost,5 recent customers,1,7,0,5 lost customers
2406,80.0,4,1341.22,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2407,68.0,5,1792.39,3,3,4,334,2,3,4,234,4 almost lost,5 recent customers,8,8,0,5 lost customers
2408,24.0,3,2824.16,2,4,2,242,1,4,3,143,3 big spenders,5 recent customers,4,6,4,4 almost lost
2409,49.0,7,3077.5600000000004,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
2410,36.0,6,3695.7299999999996,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
2411,223.0,4,3483.39,4,4,2,442,4,3,3,433,3 big spenders,4 almost lost,0,5,-1,6 noise
2412,17.0,6,3903.57,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
2413,58.0,7,4523.23,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
2414,4.0,3,1757.48,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
2415,43.0,5,1844.8799999999997,2,3,3,233,1,3,4,134,5 recent customers,5 recent customers,1,7,0,5 lost customers
2416,222.0,2,300.0899999999999,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2417,22.0,1,451.6500000000001,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
2418,2.0,7,5457.09,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2419,51.0,8,2702.5,3,1,3,313,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
2420,139.0,3,1749.57,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
2421,0.0,6,409.80000000000007,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,3,9,-1,6 noise
2422,32.0,5,2606.6,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
2423,59.0,1,50.66,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
2424,67.0,6,2446.2,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
2425,8.0,9,3921.82,1,1,2,112,1,1,2,112,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
2426,16.0,5,3721.5,1,3,2,132,1,3,2,132,3 big spenders,3 big spenders,0,5,-1,6 noise
2427,3.0,6,4388.13,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
2428,37.0,8,6011.300000000001,2,1,1,211,1,2,1,121,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2429,222.0,3,2883.65,4,4,2,442,4,4,3,443,3 big spenders,7 lost cheap customers,4,6,-1,6 noise
2430,115.0,4,2664.7099999999996,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,4,6,-1,6 noise
2431,218.0,2,167.62999999999997,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2432,40.0,5,2073.65,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2433,26.0,10,5108.66,2,1,1,211,1,1,2,112,2 loyal customers,2 loyal customers,6,3,-1,6 noise
2434,0.0,9,6874.530000000001,1,1,1,111,1,1,1,111,1 best customers,1 best customers,2,2,-1,6 noise
2435,123.0,5,2656.6699999999996,4,3,3,433,3,3,3,333,4 almost lost,4 almost lost,4,6,-1,6 noise
2436,16.0,4,1700.17,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
2437,198.0,2,375.02,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
2438,27.0,7,3058.73,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2439,18.0,6,2615.46,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2440,53.0,4,1131.8,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2441,28.0,2,443.53,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
2442,80.0,6,2619.54,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
2443,12.0,6,3040.06,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2444,44.0,4,3270.2200000000003,2,4,2,242,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
2445,17.0,5,2205.8,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
2446,71.0,7,5417.47,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
2447,39.0,7,3068.18,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2448,6.0,6,2580.59,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
2449,76.0,5,3150.38,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
2450,40.0,2,2365.9300000000003,2,4,3,243,1,4,3,143,5 recent customers,5 recent customers,1,7,4,4 almost lost
2451,17.0,3,1602.8200000000002,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
2452,9.0,4,1147.86,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,-1,6 noise
2453,56.0,6,2587.7999999999997,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
2454,29.0,10,6272.209999999999,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,2,2,-1,6 noise
2455,75.0,8,4737.68,3,1,1,311,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
2456,167.0,5,2439.35,4,3,3,433,3,3,3,333,4 almost lost,4 almost lost,1,7,-1,6 noise
2457,52.0,6,2757.2299999999996,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
2458,4.0,7,7756.79,1,2,1,121,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
2459,53.0,11,4737.3,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
2460,50.0,4,1204.2599999999998,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
2461,31.0,6,2067.4700000000003,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
2462,24.0,6,3506.5400000000004,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
2463,64.0,8,5972.620000000001,3,1,1,311,2,2,1,221,3 big spenders,2 loyal customers,6,3,-1,6 noise
2464,2.0,13,7817.1,1,1,1,111,1,1,1,111,1 best customers,1 best customers,5,1,-1,6 noise
2465,11.0,9,4384.09,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,-1,6 noise
2466,19.0,5,1576.8200000000002,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
2467,21.0,5,1961.7900000000004,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,0,5 lost customers
2468,21.0,9,6900.789999999999,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,2,2,-1,6 noise
